id,created_at,text
1232981796863856645,2020-02-27 10:52:22,"b'@beerendera Hello, how can we help you? https://t.co/mSYcXr4dBD'"
1232981012583456768,2020-02-27 10:49:15,b'@nit_54 PPF cannot be extended online. Please visit your home branch and submit FORM H. Thank you.'
1232981004836581377,2020-02-27 10:49:13,"b""@RobinMittal13 may also call on SBI's 24X7 helpline number i.e. 1800 11 2211 (toll-free), 1800 425 3800 (toll-free)\xe2\x80\xa6 https://t.co/tPZ2uNssQk"""
1232981003783802880,2020-02-27 10:49:13,"b'@RobinMittal13 Dear Robin Mittal, we regret the inconvenience caused to you. We want to facilitate a speedy resolut\xe2\x80\xa6 https://t.co/ryAYpoMK4W'"
1232980914650730497,2020-02-27 10:48:52,b'@VivekSa15004399 We regret the inconvenience caused to you. Please write to agmcustomer.lhomum@sbi.co.in for redressal of your issue.'
1232979099154554880,2020-02-27 10:41:39,b'@RatnodipC phone/SMS/email. https://t.co/mSYcXr4dBD (3/3)'
1232979098135334912,2020-02-27 10:41:39,"b'@RatnodipC excluding such information to enable our team to respond. Further, please note that SBI or its employees\xe2\x80\xa6 https://t.co/v5HojFBMHh'"
1232979097107750912,2020-02-27 10:41:39,"b'@RatnodipC DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related informat\xe2\x80\xa6 https://t.co/9fLf7aWVMA'"
1232978627039506434,2020-02-27 10:39:46,b'@Nirmalasianews Your top up loan has been sanctioned and would be disbursed shortly. We regret the delay in sanction of loan.'
1232978384935886849,2020-02-27 10:38:49,"b'@naveengiri2 Dear Naveen Giri, please clarify the mode of transaction used by you, Debit card/Credit card/UPI or In\xe2\x80\xa6 https://t.co/QRH663guH0'"
1232977829291229184,2020-02-27 10:36:36,"b'@Santosh51321178 @SBICard_Connect Dear Santosh Singh, all SBI Credit Cards concerns/queries need to be directed to\xe2\x80\xa6 https://t.co/Wfyie2lu0d'"
1232977206667862018,2020-02-27 10:34:08,b'@BinodKumarSing You are most welcome.'
1232976657742430208,2020-02-27 10:31:57,b'@technotip Kindly refer to our earlier tweet and login to your internet Banking&gt;&gt; Request &amp; Enquiries &gt;&gt; Eligible l\xe2\x80\xa6 https://t.co/YcM7kvlrVG'
1232976615375806465,2020-02-27 10:31:47,b'@Deepika85870644 Kindly contact your Bank/ Branch in this regard.'
1232976506508451840,2020-02-27 10:31:21,"b'@91_deepali As the matter seems to be of a fraudulent activity, please report it to the respective law enforcement agencies.'"
1232976197744779269,2020-02-27 10:30:07,"b'@prabodh786 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80\xe0\xa5\xa4 https://t.co/mSYcXr4dBD'"
1232975282115616769,2020-02-27 10:26:29,b'@Rajivjh02384932 Inconvenience caused to you is regretted. We have escalated this issue to the concerned department for quick resolution.'
1232974709094068224,2020-02-27 10:24:12,"b'@AbhiAshokGujar In order to assist you in this regard, please share the relevant details at https://t.co/s59WAgL6U0\xe2\x80\xa6 https://t.co/hJv3eVomP0'"
1232973465952702464,2020-02-27 10:19:16,b'@salariavijender Kindly note that third party issues cannot be discussed due to privacy issues. Please advise the c\xe2\x80\xa6 https://t.co/HeXVJWij5U'
1232973208879583233,2020-02-27 10:18:15,"b'@NCAOnpgY2cvueg0 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb0, \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x87 ATM \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xaf 8.00 AM to 8.00 P\xe2\x80\xa6 https://t.co/rHZGO9w7HA'"
1232972924753268736,2020-02-27 10:17:07,"b'@RahulMisraINC Dear Sir, as per the extant guidelines, ATM cards of each bank is accepted in every other Banks ATM\xe2\x80\xa6 https://t.co/ZyAp9F4fYE'"
1232970812522663938,2020-02-27 10:08:43,"b'@KGIngale Kindly note that you do not need to be follower for DM. Further, We have taken up the issue with the conc\xe2\x80\xa6 https://t.co/VlV66qoCG2'"
1232970582691631106,2020-02-27 10:07:49,b'@nvnbuttan We regret the inconvenience caused to you . We have taken up the issue with the concerned team for the resolution.'
1232970494439297024,2020-02-27 10:07:28,b'@VinodSangahi \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x88 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4\xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4'
1232970402424553473,2020-02-27 10:07:06,"b'Mr. Dinesh Kumar Khara, MD - Global Banking &amp; Subsidiaries, State Bank of India, was invited to deliver the  keynot\xe2\x80\xa6 https://t.co/WjnvIYnP7W'"
1232970300943470592,2020-02-27 10:06:41,b'@Manage_ur_risk We regret the inconvenience caused to you . We have taken up the issue with the concerned team for the resolution.'
1232970162892156934,2020-02-27 10:06:08,"b'@Tpsingham \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x80\xe0\xa5\xa4 https://t.co/mSYcXr4dBD'"
1232969716706299904,2020-02-27 10:04:22,"b'@threetreetwine access, please visit https://t.co/GF3GKazCPw Please note that de-hotlisting of card/unlocking of in\xe2\x80\xa6 https://t.co/0s8Uv44S4Q'"
1232969715724771328,2020-02-27 10:04:22,b'@threetreetwine (CMS) through the branch. Please block your card immediately by calling our contact center or throu\xe2\x80\xa6 https://t.co/JYdMIn6sJ5'
1232969714453884933,2020-02-27 10:04:22,"b'@threetreetwine Dear Customer, in case the fraud transaction has taken place and account, was compromised, report s\xe2\x80\xa6 https://t.co/0PkxIOtRnt'"
1232969323087564800,2020-02-27 10:02:48,b'@Rajivjh02384932 phone/SMS/email. https://t.co/mSYcXr4dBD (3/3)'
1232969322236129280,2020-02-27 10:02:48,"b'@Rajivjh02384932 excluding such information to enable our team to respond. Further, please note that SBI or its emp\xe2\x80\xa6 https://t.co/3DdVnsBD46'"
1232969321242091520,2020-02-27 10:02:48,"b'@Rajivjh02384932 DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related in\xe2\x80\xa6 https://t.co/J0vYxJlYDT'"
1232969285196304384,2020-02-27 10:02:39,b'@Singh47705947 Kindly send us the link which you are referring to.'
1232968894660345856,2020-02-27 10:01:06,b'@VIKASMA82289639 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\x97\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4'
1232968414643314688,2020-02-27 09:59:12,"b'@harinarayan85 Dear Hari Narayan, please clarify the mode of transaction used by you, Debit card/Credit card/UPI or\xe2\x80\xa6 https://t.co/AjTZk8Nv0x'"
1232968063680761856,2020-02-27 09:57:48,"b'@PURUSHOTAMTAK1 Dear Purushottam Tak, in order to assist you in a more effective way, we request you to elaborate y\xe2\x80\xa6 https://t.co/1g0J7Stljt'"
1232967941731344389,2020-02-27 09:57:19,b'@BhavyaKrishna14 You can call our Contact Center Toll Free Number: 1800-11-0018. Please lodge your FASTag related c\xe2\x80\xa6 https://t.co/BS5tOHYG12'
1232967898081132544,2020-02-27 09:57:08,"b'@vinodverma20jan Dear Customer, your mobile no. 82******65 is not reachable. Please send us a detailed mail at agmc\xe2\x80\xa6 https://t.co/ATQ5KXxjHa'"
1232966996842745858,2020-02-27 09:53:34,"b'@SatinathGangul2 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa1 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b @SBICard_Connect \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbe\xe2\x80\xa6 https://t.co/6Kvi0myErm'"
1232964594177540096,2020-02-27 09:44:01,"b'@SarjaGururaj @SBICard_Connect Dear Sarja Gururaj, all SBI Credit Cards concerns/queries need to be directed to SBI\xe2\x80\xa6 https://t.co/4O2jTukno2'"
1232964378472931328,2020-02-27 09:43:09,"b'@AnjaniKrishna5 Dear Anjani Krishna, you are most welcome. Happy Banking!'"
1232964140534304770,2020-02-27 09:42:13,"b'@Vikrant532 Dear Vikrant Singh, in order to assist you in a more effective way, we request you to elaborate your co\xe2\x80\xa6 https://t.co/UGbcPuf5oA'"
1232963967611478017,2020-02-27 09:41:31,b'@yuvrajsinh8 we regret for the inconvenience caused. We request you to kindly specify the issue you are facing at t\xe2\x80\xa6 https://t.co/U10bzlheNz'
1232963820299091968,2020-02-27 09:40:56,"b'@Harshit__agrwl In order to assist you in this regard, please share the relevant details at https://t.co/s59WAgL6U0\xe2\x80\xa6 https://t.co/UWOt239CBs'"
1232963439133384705,2020-02-27 09:39:25,b'@PHOOLCHANDRANA4 \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa7 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87 I'
1232962263885193216,2020-02-27 09:34:45,b'@technotip You may check the available withdrawal amount yourself in request and enquiries in online SBI.'
1232961176272883712,2020-02-27 09:30:26,b'@hisubhash We sincerely appreciate your noble gesture. We would like to inform you that your suggestion has been es\xe2\x80\xa6 https://t.co/r7XckWZlTA'
1232961085331976192,2020-02-27 09:30:04,b'@mayanksekharmi1 Inconvenience caused to you is regretted. We have escalated this issue to the concerned department for quick resolution.'
1232960936757121024,2020-02-27 09:29:29,b'@Pratapbodapati Inconvenience caused to you is regretted. We have escalated this issue to the concerned department for quick resolution.'
1232960746960687104,2020-02-27 09:28:44,b'@suryabhan8 We regret the inconvenience caused to you . We have taken up the issue with the concerned team for the resolution.'
1232960745610076160,2020-02-27 09:28:43,"b'@Saurabh_Parasar Dear Saurabh Parashar, you may transfer your savings account to your preferred branch. Please visi\xe2\x80\xa6 https://t.co/k1moQkTGq7'"
1232960647178178560,2020-02-27 09:28:20,"b'@sonuali_snali Dear Sonuali, in order to assist you in a more effective way, we request you to elaborate your conce\xe2\x80\xa6 https://t.co/In24hNtJEE'"
1232960641884880896,2020-02-27 09:28:18,b'@amol_bobade Inconvenience caused to you is regretted. We have escalated this issue to the concerned department for quick resolution.'
1232960252963958784,2020-02-27 09:26:46,"b'@DipakMa29824673 Dear Dipak Majhi, all SBI Credit Cards concerns/queries need to be directed to @SBICard_Connect .\xe2\x80\xa6 https://t.co/zU2WErhmd9'"
1232958338008305664,2020-02-27 09:19:09,"b'@Noor66562535 Dear Customer, all SBI Credit Cards concerns/queries need to be directed to SBICard_Connect. For more\xe2\x80\xa6 https://t.co/dWq5gWKDgm'"
1232956400852258816,2020-02-27 09:11:27,"b'@rohitashgoyal \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0, OTP \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbf \xe0\xa4\x9c\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xa6\xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa5\xa4 https://t.co/mSYcXr4dBD (3/3)'"
1232956399857987584,2020-02-27 09:11:27,b'@rohitashgoyal \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f/DM \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa5\xa4 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xb2\xe0\xa4\xbe\xe2\x80\xa6 https://t.co/NYvH9L0eKj'
1232956398897684480,2020-02-27 09:11:27,"b'@rohitashgoyal DISCLAIMER: \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe  \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\x9a \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x95, \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xb2 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x85\xe0\xa4\xa5\xe0\xa4\xb5\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe2\x80\xa6 https://t.co/19loDJC1H9'"
1232955830095486976,2020-02-27 09:09:11,b'@nikkkk001 1800 425 3800 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x9f\xe0\xa5\x8b\xe0\xa4\xb2-\xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82\xe0\xa5\xa4 https://t.co/mSYcXr4dBD (2/2)'
1232955828690456576,2020-02-27 09:09:11,"b'@nikkkk001 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95, \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x88 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4 https://t.co/s59WAgL6U0 \xe0\xa4\xaa\xe0\xa4\xb0 General\xe2\x80\xa6 https://t.co/Iy4yzilXux'"
1232954641803042817,2020-02-27 09:04:28,"b'@lostboy_altaf Dear Altaf Hussain, in order to assist you in a more effective way, we request you to elaborate your\xe2\x80\xa6 https://t.co/O6gPuekFoW'"
